,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
18,1,0,58.8557558782,"[-132.0, -100.0]",-5.0,"[-74, -110]",0.88332770986,1,0.432703647064,1.0,1.0,-32.0,27.8567765544,64.0,"[-100.0, -100.0]",17
19,1,0,46.4865571967,"[-132.0, 100.0]",-1.0,"[-88, 115]",0.799627494183,1,0.366224384983,1.0,1.0,-32.0,19.2093727123,64.0,"[-100.0, 100.0]",16
20,-2,0,74.2159012611,"[-56.0, -100.0]",-1.0,"[-128, -82]",0.850190083613,4,0.366660948028,1.0,0.0,44.0,33.2866339542,64.0,"[-100.0, -100.0]",15
21,1,0,53.0848377599,"[32.0, -100.0]",-1.0,"[-21, -97]",2.18540377275,1,0.499889582279,1.0,-5.0,32.0,21.2132034356,64.0,"[0.0, -100.0]",14
22,1,0,58.3095189485,"[-44.0, 100.0]",-5.0,"[14, 106]",0.916848117253,1,0.433485133806,1.0,1.0,-44.0,15.2315462117,64.0,"[0.0, 100.0]",13
23,1,0,41.5932686862,"[-132.0, -100.0]",0.0,"[-91, -93]",0.850184675422,1,0.350013865973,1.0,1.0,-32.0,11.401754251,64.0,"[-100.0, -100.0]",12
24,1,0,58.137767415,"[56.0, 100.0]",0.0,"[114, 104]",0.883112883545,1,0.383052641992,1.0,1.0,-44.0,14.5602197786,64.0,"[100.0, 100.0]",11
25,1,0,52.3927475897,"[-144.0, 0.0]",-1.0,"[-96, 21]",0.900197730283,1,0.400963743683,1.0,1.0,-44.0,21.3775583264,64.0,"[-100.0, 0.0]",10
26,1,0,49.2544414241,"[32.0, 0.0]",0.0,"[-17, -5]",1.01704849151,1,0.416682115174,1.0,-5.0,32.0,17.7200451467,64.0,"[0.0, 0.0]",9
27,1,0,54.8178802947,"[-132.0, 0.0]",-5.0,"[-79, 14]",0.834441666608,1,0.383593763923,1.0,1.0,-32.0,25.2388589282,64.0,"[-100.0, 0.0]",8
28,1,0,51.4198405287,"[-32.0, 0.0]",-1.0,"[18, 12]",0.750009238953,1,0.366212967667,1.0,1.0,-32.0,21.6333076528,64.0,"[0.0, 0.0]",7
